City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
279,luanda,75,AO,1587216111,70,-8.84,13.23,84.2,5.82
280,luderitz,3,NA,1587216191,53,-26.65,15.16,75.2,4.7
281,lufilufi,82,WS,1587216332,66,-13.87,-171.6,87.01,5.01
282,luwuk,98,ID,1587216186,73,-0.95,122.79,83.16,4.16
283,lysva,100,RU,1587216290,88,58.11,57.81,34.63,13.02
284,macapa,40,BR,1587216305,94,0.04,-51.07,84.2,3.36
285,maceio,75,BR,1587215906,70,-9.67,-35.74,86.0,4.7
286,mackenzie,1,CA,1587216295,92,55.3,-123.17,26.6,2.24
287,mahajanga,20,MG,1587216321,39,-15.72,46.32,95.0,6.93
288,mahanoro,3,MG,1587216326,63,-19.9,48.8,81.48,8.72
289,mahebourg,75,MU,1587216183,74,-20.41,57.7,80.6,14.99
290,mahibadhoo,86,MV,1587216303,71,3.78,72.97,86.54,10.07
291,makakilo city,20,US,1587215981,93,21.35,-158.09,73.4,4.7
292,maldonado,0,UY,1587216185,82,-34.67,-54.92,64.4,3.36
293,mamontovo,0,RU,1587216311,39,52.71,81.62,59.14,9.15
294,manakara,4,MG,1587216184,70,-22.13,48.02,80.02,7.47
295,manggar,95,ID,1587216341,80,-2.88,108.27,81.99,8.34
296,maniitsoq,100,GL,1587215883,90,65.42,-52.9,25.92,16.42
297,manta,75,EC,1587216328,83,-0.95,-80.73,78.8,2.24
298,mar del plata,40,AR,1587215907,93,-38.0,-57.56,62.01,11.41
299,maracacume,100,BR,1587216192,91,-2.04,-45.96,76.73,2.13
300,margate,82,GB,1587216006,86,51.38,1.39,48.18,13.91
301,marsabit,100,KE,1587216304,47,2.33,37.99,77.58,12.08
302,martin,90,US,1587216298,94,27.08,-80.42,75.2,5.82
303,marzuq,7,YE,1587216309,27,14.4,46.47,86.76,14.65
304,matadi,100,CD,1587216347,69,-5.82,13.45,85.33,6.44
305,mataura,65,NZ,1587216178,93,-46.19,168.86,46.99,3.0
306,mathathane,41,BW,1587216348,29,-22.27,28.75,86.83,13.49
307,mayo,90,US,1587216151,87,38.89,-76.51,50.0,3.36
308,mbamba,12,NG,1587216348,5,9.98,13.1,107.29,4.0
309,mehamn,99,NO,1587216295,89,71.04,27.85,35.74,16.15
310,metro,76,ID,1587216341,88,-5.11,105.31,78.78,4.59
311,meulaboh,64,ID,1587215977,75,4.14,96.13,81.91,1.52
312,meulaboh,64,ID,1587215977,75,4.14,96.13,81.91,1.52
313,mgandu,98,TZ,1587216206,50,-5.95,34.13,72.82,9.48
314,miguel pereira,75,BR,1587216349,64,-22.45,-43.47,75.2,4.7
315,mitha tiwana,22,PK,1587216317,34,32.25,72.11,82.98,3.91
316,mitsamiouli,40,KM,1587216204,62,-11.38,43.28,89.6,6.93
317,mocuba,23,MZ,1587216011,79,-16.84,36.99,80.42,6.4
318,mogadishu,92,SO,1587216156,63,2.04,45.34,87.58,12.68
319,mokhotlong,0,LS,1587216333,14,-29.29,29.07,61.11,3.74
320,mokhsogollokh,91,RU,1587216297,91,61.47,128.92,9.86,3.67
321,mongu,79,ZM,1587216342,31,-15.25,23.13,86.74,10.2
322,monster,100,NL,1587216219,92,52.03,4.17,51.01,4.0
323,monte patria,0,CL,1587216347,36,-30.69,-70.95,70.57,1.28
324,montepuez,45,MZ,1587216332,59,-13.13,39.0,81.79,8.41
325,moses lake,90,US,1587216306,54,47.13,-119.28,53.6,8.05
326,mount gambier,90,AU,1587216005,93,-37.83,140.77,50.0,3.36
327,mount isa,56,AU,1587215999,26,-20.73,139.5,82.4,9.17
328,mstera,98,RU,1587216289,59,56.38,41.92,43.11,11.74
329,mugumu,93,TZ,1587216326,61,-1.85,34.7,69.33,5.88
330,muncar,100,ID,1587216318,77,-8.43,114.33,82.49,1.95
331,muravlenko,95,RU,1587216309,95,63.79,74.52,41.7,17.81
332,muros,63,ES,1587216150,81,42.78,-9.06,62.01,1.99
333,mutoko,0,ZW,1587216330,28,-17.4,32.23,81.41,10.11
334,nabire,99,ID,1587216012,86,-3.37,135.48,78.78,1.28
335,najran,40,SA,1587215966,21,17.49,44.13,95.0,8.05
336,nalut,93,LY,1587216315,18,30.33,10.85,88.41,15.73
337,namatanai,97,PG,1587216157,75,-3.67,152.43,82.29,4.72
338,namibe,40,AO,1587216195,69,-15.2,12.15,77.0,17.22
339,nanortalik,84,GL,1587216151,90,60.14,-45.24,28.9,7.47
340,narsaq,40,GL,1587216028,58,60.92,-46.05,28.4,4.7
341,naze,83,JP,1587216303,88,28.37,129.48,62.6,4.7
342,necochea,1,AR,1587216126,66,-38.55,-58.74,68.0,17.0
343,nelson bay,0,AU,1587215997,87,-32.72,152.15,55.99,4.12
344,new iberia,90,US,1587216303,100,30.0,-91.82,71.6,11.41
345,new norfolk,89,AU,1587215995,82,-42.78,147.06,48.0,1.01
346,ngunguru,12,NZ,1587216203,97,-35.62,174.5,59.0,11.14
347,nhulunbuy,40,AU,1587216336,83,-12.23,136.77,80.6,5.82
348,nikolskoye,90,RU,1587216158,65,59.7,30.79,41.0,20.13
349,nishihara,75,JP,1587216296,83,26.18,127.76,73.4,8.05
350,nome,90,US,1587215956,100,64.5,-165.41,34.0,9.17
351,norman wells,40,CA,1587215803,86,65.28,-126.83,26.6,2.24
352,noshiro,75,JP,1587216297,81,40.2,140.02,48.2,4.7
353,noumea,33,NC,1587215918,69,-22.28,166.46,75.2,3.36
354,ocampo,75,MX,1587216309,29,21.65,-101.5,55.78,1.48
355,oistins,75,BB,1587216280,62,13.07,-59.53,84.2,14.99
356,ola,100,RU,1587216308,92,59.58,151.28,14.2,19.13
357,olafsvik,99,IS,1587215954,95,64.89,-23.71,36.45,14.05
358,olinda,40,BR,1587215988,66,-8.01,-34.86,87.8,5.82
359,omaruru,0,NA,1587216067,14,-21.43,15.93,90.23,12.3
360,omboue,52,GA,1587216180,77,-1.57,9.26,83.84,5.57
361,ostrovnoy,100,RU,1587216153,94,68.05,39.51,32.99,15.86
362,otane,0,NZ,1587215994,72,-39.88,176.63,55.0,5.01
363,ourinhos,75,BR,1587216348,65,-22.98,-49.87,63.81,10.29
364,paamiut,100,GL,1587216305,92,61.99,-49.67,26.87,11.95
365,padang,99,ID,1587216196,77,-0.95,100.35,80.83,2.26
366,palu,99,ID,1587216343,80,-0.89,119.87,78.55,2.21
367,pangnirtung,100,CA,1587216308,87,66.15,-65.71,1.94,1.9
368,panguna,100,PG,1587216338,79,-6.32,155.48,72.16,2.33
369,parati,79,BR,1587216329,68,-23.22,-44.71,73.36,2.39
370,pasni,69,PK,1587216310,49,25.26,63.47,85.66,15.9
371,passo de camaragibe,75,BR,1587216348,70,-9.24,-35.49,86.0,4.7
372,pavilosta,66,LV,1587216149,68,56.89,21.19,44.6,11.41
373,payson,75,US,1587216292,69,40.04,-111.73,42.01,1.52
374,pecos,40,US,1587216304,75,31.42,-103.49,48.99,6.93
375,pevek,1,RU,1587216155,89,69.7,170.31,-2.25,7.81
376,phuntsholing,76,BT,1587216014,47,26.85,89.39,76.62,2.55
377,pisco,41,PE,1587216192,77,-13.7,-76.22,69.8,6.93
378,pombia,90,IT,1587216313,40,45.65,8.63,72.0,3.36
379,ponta do sol,20,PT,1587215965,59,32.67,-17.1,64.0,5.99
380,pontianak,93,ID,1587216316,84,-0.03,109.33,78.85,4.85
381,port alfred,35,ZA,1587215989,88,-33.59,26.89,72.0,1.99
382,port augusta,90,AU,1587216339,82,-32.5,137.77,60.8,5.82
383,port blair,7,IN,1587215980,71,11.67,92.75,84.65,5.84
384,port elizabeth,14,ZA,1587215901,73,-33.92,25.57,73.4,13.87
385,port hedland,96,AU,1587216006,88,-20.32,118.57,82.4,9.17
386,port keats,56,AU,1587216180,74,-14.25,129.55,83.8,6.58
387,port lincoln,9,AU,1587216005,72,-34.73,135.87,61.14,4.92
388,port macquarie,42,AU,1587216204,95,-31.43,152.92,54.0,4.34
389,port-cartier,20,CA,1587216296,54,50.03,-66.87,28.4,10.29
390,port-gentil,20,GA,1587216182,74,-0.72,8.78,87.8,12.75
391,portland,91,US,1587216168,86,45.52,-122.68,48.99,4.85
392,poum,100,NC,1587216005,76,-20.23,164.02,78.8,12.84
393,poya,45,NC,1587215998,81,-21.35,165.15,74.98,6.87
394,praia da vitoria,75,PT,1587216300,77,38.73,-27.07,66.2,14.83
395,prainha,99,BR,1587216345,94,-1.8,-53.48,75.43,2.89
396,presidencia roque saenz pena,0,AR,1587216322,62,-26.79,-60.44,62.28,2.98
397,prince rupert,90,CA,1587215971,100,54.32,-130.32,39.2,2.24
398,pringsewu,85,ID,1587216341,86,-5.36,104.97,77.38,2.93
399,priyutovo,90,RU,1587216301,50,53.9,53.93,45.45,16.42
400,provideniya,100,RU,1587216155,95,64.38,-173.3,21.58,22.19
401,provost,100,CA,1587216305,81,52.35,-110.27,28.29,11.27
402,puerto ayora,75,EC,1587215955,83,-0.74,-90.35,79.0,6.93
403,puerto ayora,75,EC,1587215955,83,-0.74,-90.35,79.0,6.93
404,puerto del rosario,40,ES,1587216166,68,28.5,-13.86,68.0,5.82
405,puerto narino,75,CO,1587216348,94,-3.77,-70.38,75.2,10.29
406,puerto penasco,0,MX,1587216298,68,31.32,-113.53,64.56,3.44
407,puerto suarez,1,BO,1587216347,56,-18.95,-57.8,73.4,5.82
408,punta arenas,8,CL,1587215735,80,-53.15,-70.92,41.0,13.87
409,qaanaaq,4,GL,1587216145,78,77.48,-69.36,13.01,7.38
410,qarqin,50,AF,1587216310,18,37.42,66.04,77.47,2.66
411,quatre cocos,75,MU,1587216191,74,-20.21,57.76,80.6,14.99
412,quelimane,40,MZ,1587216327,70,-17.88,36.89,86.0,10.29
413,ramos arizpe,75,MX,1587216305,68,25.55,-100.97,64.4,1.97
414,ravar,60,IR,1587216298,21,31.27,56.81,72.23,2.42
415,rawson,99,AR,1587216205,64,-43.3,-65.1,65.66,11.59
416,ribeira grande,75,PT,1587215953,93,38.52,-28.7,64.4,10.29
417,rikitea,2,PF,1587216178,69,-23.12,-134.97,76.87,5.64
418,rio gallegos,40,AR,1587216013,49,-51.62,-69.22,46.4,20.8
419,rio grande,90,BR,1587215744,100,-32.03,-52.1,63.0,3.36
420,ritchie,20,ZA,1587216346,45,-29.04,24.6,82.4,8.05
421,riyadh,75,SA,1587216268,15,24.69,46.72,93.2,10.29
422,rocha,0,UY,1587216193,79,-34.48,-54.33,60.75,4.14
423,roma,90,US,1587215971,80,43.21,-75.46,36.0,5.82
424,rosario do sul,0,BR,1587216334,75,-30.26,-54.91,61.38,7.94
425,russell,75,US,1587216198,88,32.35,-85.2,69.01,3.36
426,saint anthony,1,US,1587216300,60,45.02,-93.22,42.8,12.75
427,saint george,1,US,1587215722,81,37.1,-113.58,51.01,3.36
428,saint-georges,40,GD,1587216140,70,12.06,-61.75,84.2,16.11
429,saint-joseph,17,RE,1587216332,74,-21.37,55.62,80.6,23.04
430,saint-leu,27,RE,1587216334,74,-21.15,55.28,80.6,23.04
431,saint-paul,20,RE,1587216347,74,-21.01,55.27,80.6,17.22
432,saint-philippe,16,RE,1587216187,74,-21.36,55.77,80.6,23.04
433,salamanca,88,ES,1587216337,58,40.83,-6.0,57.2,5.82
434,salamiyah,24,SY,1587216281,26,35.01,37.05,76.96,1.95
435,saldanha,36,ZA,1587216187,13,-33.01,17.94,91.4,3.36
436,salinas,90,US,1587216120,76,36.68,-121.66,55.4,5.82
437,salta,20,AR,1587216056,87,-24.79,-65.41,66.2,0.69
438,samarai,28,PG,1587216185,83,-10.62,150.67,80.19,4.23
439,sambava,80,MG,1587216002,62,-14.27,50.17,83.68,10.29
440,san carlos,29,VE,1587216332,63,9.66,-68.58,79.83,3.53
441,san cristobal,40,VE,1587216004,78,7.77,-72.22,78.8,3.36
442,san cristobal,40,VE,1587216004,78,7.77,-72.22,78.8,3.36
443,san francisco,90,US,1587216317,62,37.77,-122.42,55.99,5.82
444,san juan,8,AR,1587216001,40,-31.54,-68.54,68.81,2.82
445,san patricio,5,MX,1587215964,82,19.22,-104.7,68.0,5.82
446,san ramon,90,US,1587216325,71,37.78,-121.98,55.0,8.05
447,sangar,16,RU,1587216305,86,63.92,127.47,9.57,1.01
448,santa maria,16,BR,1587216168,79,-29.68,-53.81,61.27,5.46
449,santa quiteria do maranhao,100,BR,1587216337,87,-3.52,-42.55,80.22,1.77
450,santiago,7,CL,1587216160,48,-33.46,-70.65,60.8,0.13
451,sao felix do xingu,97,BR,1587216007,86,-6.64,-51.99,74.55,1.1
452,sao filipe,10,CV,1587215967,74,14.9,-24.5,70.45,21.27
453,saskylakh,0,RU,1587216153,87,71.92,114.08,8.82,3.98
454,sechura,13,PE,1587216323,81,-5.56,-80.82,71.67,9.82
455,seddon,90,AU,1587216344,82,-37.81,144.89,57.0,8.05
456,sembe,94,CG,1587216307,44,1.65,14.58,90.82,4.68
457,seoul,1,KR,1587216143,71,37.57,126.98,55.4,2.89
458,serenje,50,ZM,1587216331,43,-13.23,30.24,74.88,10.6
459,severo-kurilsk,0,RU,1587216168,93,50.68,156.12,31.01,10.89
460,seymchan,97,RU,1587216308,85,62.88,152.43,-0.94,8.61
461,sharan,86,RU,1587216312,52,54.82,54.0,46.53,13.6
462,shingu,2,JP,1587216173,61,33.73,135.98,57.07,21.0
463,shwebo,46,MM,1587216310,26,22.57,95.7,94.8,2.24
464,sibu,75,MY,1587216218,88,2.3,111.82,78.8,1.79
465,sidi ali,32,DZ,1587216290,63,36.1,0.42,71.19,8.81
466,sikonge,40,TZ,1587216339,58,-5.63,32.77,82.4,17.22
467,sinnamary,90,GF,1587215957,80,5.38,-52.95,81.14,11.14
468,sinop,6,TR,1587216303,42,41.77,34.87,58.32,4.76
469,sioux lookout,90,CA,1587216149,55,50.1,-91.92,39.2,10.29
470,sisimiut,100,GL,1587216301,94,66.94,-53.67,23.58,9.89
471,sitka,90,US,1587215963,93,57.05,-135.33,39.2,4.7
472,skovorodino,100,RU,1587216311,89,53.98,123.92,25.48,14.29
473,snyder,90,US,1587216304,87,32.72,-100.92,44.6,6.93
474,sola,90,VU,1587216333,100,-13.88,167.55,78.8,10.31
475,sorrento,40,IT,1587216313,72,40.63,14.37,64.99,3.36
476,souillac,75,MU,1587216183,74,-20.52,57.52,80.6,14.99
477,soyo,75,AO,1587215842,79,-6.13,12.37,86.0,6.93
478,srandakan,100,ID,1587216003,78,-7.94,110.25,81.63,5.03
479,srednekolymsk,75,RU,1587215982,90,67.45,153.68,-8.18,9.95
480,stanovoye,39,RU,1587216316,51,52.76,38.36,45.63,17.65
481,stranda,0,NO,1587216301,51,62.31,6.94,42.01,3.02
482,sungaipenuh,99,ID,1587216347,73,-2.08,101.38,69.15,0.69
483,suntar,99,RU,1587215962,92,62.14,117.63,15.84,4.5
484,sur,3,OM,1587216158,58,22.57,59.53,85.08,8.08
485,svetlogorsk,47,BY,1587216312,51,52.63,29.73,46.71,12.19
486,tabuny,0,RU,1587216299,28,52.78,78.79,63.57,6.98
487,tadine,89,NC,1587216191,75,-21.55,167.88,74.17,9.55
488,talara,15,PE,1587216333,73,-4.58,-81.27,77.0,16.11
489,talnakh,97,RU,1587216145,74,69.49,88.4,37.4,29.08
490,taltal,45,CL,1587216343,67,-25.4,-70.48,65.53,0.2
491,tanout,24,NE,1587216307,6,14.97,8.89,102.25,14.99
492,tarauaca,78,BR,1587216187,72,-8.16,-70.77,67.78,4.21
493,tasiilaq,75,GL,1587215972,80,65.61,-37.64,33.8,18.34
494,tautira,20,PF,1587216191,78,-17.73,-149.15,78.8,3.36
495,te anau,100,NZ,1587216000,79,-45.42,167.72,42.87,5.12
496,thinadhoo,99,MV,1587216312,76,0.53,72.93,84.49,13.8
497,thompson,40,CA,1587216147,70,55.74,-97.86,-0.4,6.93
498,tiksi,100,RU,1587216157,93,71.69,128.87,10.87,5.55
499,tilichiki,0,RU,1587216170,91,60.47,166.1,4.78,10.49
500,tipuani,99,BO,1587216328,56,-15.56,-68.02,69.31,0.4
501,tomari,0,RU,1587216317,75,47.77,142.07,38.35,3.53
502,tongren,98,CN,1587216316,81,27.72,109.19,58.1,3.65
503,torbay,75,CA,1587216145,89,47.67,-52.73,37.99,20.8
504,touros,75,BR,1587216151,88,-5.2,-35.46,80.6,3.36
505,trabzon,75,TR,1587216294,87,40.92,39.83,55.4,5.82
506,treinta y tres,0,UY,1587216201,81,-33.23,-54.38,59.7,2.62
507,tres passos,1,BR,1587216334,76,-27.46,-53.93,61.0,10.0
508,trinidad,16,BO,1587216344,64,-14.83,-64.9,71.6,4.7
509,tsaratanana,56,MG,1587216327,43,-16.78,47.65,86.65,13.56
510,tual,100,ID,1587216189,76,-5.67,132.75,84.49,7.56
511,tuatapere,91,NZ,1587216190,93,-46.13,167.68,46.99,3.0
512,tuktoyaktuk,90,CA,1587216143,84,69.45,-133.04,8.6,13.87
513,tynda,100,RU,1587216287,81,55.17,124.72,21.65,7.87
514,ulaanbaatar,40,MN,1587216070,74,47.91,106.88,33.8,15.66
515,ulladulla,40,AU,1587216196,93,-35.35,150.47,55.4,2.68
516,umea,0,SE,1587216306,37,63.83,20.26,50.0,18.34
517,umm kaddadah,40,SD,1587216296,7,13.6,26.69,97.39,10.18
518,upata,58,VE,1587216300,61,8.01,-62.4,76.03,6.55
519,upernavik,100,GL,1587216153,95,72.79,-56.15,25.75,21.16
520,ushuaia,90,AR,1587215974,37,-54.8,-68.3,50.0,17.22
521,usinsk,100,RU,1587216290,97,65.99,57.53,35.47,7.07
522,ust-ilimsk,97,RU,1587216306,84,58.0,102.66,29.46,8.72
523,vaini,40,TO,1587216183,83,-21.2,-175.2,77.0,9.17
524,vaitape,100,PF,1587216341,64,-16.52,-151.75,83.59,4.47
525,valdez,98,EC,1587216294,90,1.25,-78.98,75.76,5.5
526,vangaindrano,10,MG,1587216333,64,-23.35,47.6,80.76,6.06
527,vanimo,72,PG,1587216306,78,-2.67,141.3,82.0,6.13
528,vanimo,72,PG,1587216306,78,-2.67,141.3,82.0,6.13
529,vao,57,NC,1587215993,70,-22.67,167.48,75.06,12.55
530,verkhovazhye,99,RU,1587216299,79,60.75,42.05,36.63,4.63
531,vestmannaeyjar,90,IS,1587216147,93,63.44,-20.27,46.4,19.46
532,victoria,99,HK,1587216014,86,22.29,114.16,73.99,7.0
533,viedma,99,AR,1587216204,49,-40.81,-63.0,68.11,15.95
534,vila franca do campo,20,PT,1587216146,72,37.72,-25.43,62.6,12.75
535,vila velha,92,BR,1587215869,69,-20.33,-40.29,77.0,17.22
536,villamontes,38,BO,1587216346,47,-21.25,-63.5,69.03,1.99
537,villazon,1,BO,1587216340,24,-22.09,-65.59,44.02,1.03
538,vostok,100,RU,1587216307,69,46.49,135.88,40.57,2.64
539,vryburg,15,ZA,1587216343,22,-26.96,24.73,83.88,14.9
540,waingapu,90,ID,1587215993,80,-9.66,120.26,80.82,3.83
541,waipawa,2,NZ,1587216184,77,-41.41,175.52,60.8,26.4
542,wanning,66,CN,1587216296,87,18.8,110.4,78.13,7.72
543,whitianga,9,NZ,1587216339,95,-36.83,175.7,62.01,3.0
544,winchester,92,GB,1587216303,87,51.07,-1.32,55.99,4.7
545,yar-sale,100,RU,1587216318,99,66.83,70.83,36.68,15.26
546,yarada,75,IN,1587216289,74,17.65,83.27,86.0,6.93
547,yaritagua,75,VE,1587216293,73,10.08,-69.13,73.4,2.24
548,yellowknife,40,CA,1587216144,72,62.46,-114.35,12.2,8.05
549,yenagoa,86,NG,1587215980,68,4.92,6.26,88.29,7.81
550,yerbogachen,7,RU,1587216166,87,61.28,108.01,18.16,7.23
551,yulara,7,AU,1587216181,29,-25.24,130.99,78.8,8.05
552,yumen,6,CN,1587216295,15,40.28,97.2,62.29,8.3
553,zhaotong,39,CN,1587216301,39,27.32,103.72,61.29,4.23
554,zhigansk,0,RU,1587215972,92,66.77,123.37,7.14,13.06
